site_id,timestamp,temp_c,humidity_pct,wind_kmh,rain_mm_hr
S02,2025-05-25T11:00:00Z,31.8,68,9.0,0.0
S02,2025-05-25T12:00:00Z,33.0,49,10.1,0.0
S02,2025-05-25T13:00:00Z,33.9,64,13.7,0.0
S02,2025-05-25T14:00:00Z,34.3,62,5.9,0.0
S02,2025-05-25T15:00:00Z,34.3,59,6.8,0.0
S02,2025-05-25T16:00:00Z,33.9,57,5.2,0.0
S02,2025-05-25T17:00:00Z,30.1,75,18.7,9.8
S02,2025-05-25T18:00:00Z,29.8,64,11.4,0.0
S02,2025-05-25T19:00:00Z,30.3,64,4.9,0.0
S02,2025-05-25T20:00:00Z,28.6,65,6.8,0.0
S02,2025-05-25T21:00:00Z,26.7,74,12.5,0.0
S02,2025-05-25T22:00:00Z,24.9,78,6.7,0.0
S02,2025-05-25T23:00:00Z,23.2,67,3.7,0.0
S02,2025-05-26T00:00:00Z,21.7,85,9.1,0.0
S02,2025-05-26T01:00:00Z,21.7,79,8.6,0.0
S02,2025-05-26T02:00:00Z,21.7,81,13.8,0.0
S02,2025-05-26T03:00:00Z,21.7,82,11.2,0.0
S02,2025-05-26T04:00:00Z,21.7,85,5.5,0.0
S02,2025-05-26T05:00:00Z,21.7,83,8.1,0.0
S02,2025-05-26T06:00:00Z,22.9,68,2.6,0.0
S02,2025-05-26T07:00:00Z,24.7,70,10.6,0.0
S02,2025-05-26T08:00:00Z,26.6,71,9.6,0.0
S02,2025-05-26T09:00:00Z,28.6,75,5.2,0.0
S02,2025-05-26T10:00:00Z,30.4,63,9.9,0.0
S02,2025-05-26T11:00:00Z,32.0,57,9.1,0.0
S02,2025-05-26T12:00:00Z,33.3,51,13.2,0.0
S02,2025-05-26T13:00:00Z,34.2,53,15.1,0.0
S02,2025-05-26T14:00:00Z,34.6,55,12.1,0.0
S02,2025-05-26T15:00:00Z,34.6,55,8.9,0.0
S02,2025-05-26T16:00:00Z,34.2,54,9.4,0.0
S02,2025-05-26T17:00:00Z,33.3,59,6.6,0.0
S02,2025-05-26T18:00:00Z,32.0,60,7.2,0.0
S02,2025-05-26T19:00:00Z,30.4,72,8.7,0.0
S02,2025-05-26T20:00:00Z,28.6,73,8.4,0.0
S02,2025-05-26T21:00:00Z,26.6,72,5.0,0.0
S02,2025-05-26T22:00:00Z,24.7,72,9.6,0.0
S02,2025-05-26T23:00:00Z,22.9,84,9.7,0.0
S02,2025-05-27T00:00:00Z,22.5,77,5.4,0.0
S02,2025-05-27T01:00:00Z,22.5,89,11.5,0.0
S02,2025-05-27T02:00:00Z,22.5,79,12.7,0.0
S02,2025-05-27T03:00:00Z,22.5,83,14.9,0.0
S02,2025-05-27T04:00:00Z,22.5,74,8.2,0.0
S02,2025-05-27T05:00:00Z,22.5,78,3.1,0.0
S02,2025-05-27T06:00:00Z,23.7,82,8.2,0.0
S02,2025-05-27T07:00:00Z,25.3,77,16.1,0.0
S02,2025-05-27T08:00:00Z,27.1,69,7.7,0.0
S02,2025-05-27T09:00:00Z,29.0,67,12.0,0.0
S02,2025-05-27T10:00:00Z,30.7,61,7.1,0.0
S02,2025-05-27T11:00:00Z,32.2,64,10.1,0.0
S02,2025-05-27T12:00:00Z,33.3,50,5.3,0.0
S02,2025-05-27T13:00:00Z,34.2,62,10.2,0.0
S02,2025-05-27T14:00:00Z,34.6,52,8.5,0.0
S02,2025-05-27T15:00:00Z,34.6,55,11.2,0.0
S02,2025-05-27T16:00:00Z,34.2,51,6.5,0.0
S02,2025-05-27T17:00:00Z,28.3,100,54.2,37.9
S02,2025-05-27T18:00:00Z,30.2,62,5.3,0.0
S02,2025-05-27T19:00:00Z,30.7,65,12.3,0.0
S02,2025-05-27T20:00:00Z,29.0,69,9.4,0.0
S02,2025-05-27T21:00:00Z,27.1,70,6.5,0.0
S02,2025-05-27T22:00:00Z,25.3,74,12.8,0.0
S02,2025-05-27T23:00:00Z,23.7,77,6.3,0.0
S02,2025-05-28T00:00:00Z,22.2,84,6.2,0.0
S02,2025-05-28T01:00:00Z,22.2,76,8.8,0.0
S02,2025-05-28T02:00:00Z,22.2,78,5.6,0.0
S02,2025-05-28T03:00:00Z,22.2,78,7.6,0.0
S02,2025-05-28T04:00:00Z,22.2,77,8.1,0.0
S02,2025-05-28T05:00:00Z,22.2,85,9.6,0.0
S02,2025-05-28T06:00:00Z,23.1,87,9.5,0.0
S02,2025-05-28T07:00:00Z,24.5,73,9.0,0.0
S02,2025-05-28T08:00:00Z,26.1,72,10.3,0.0
S02,2025-05-28T09:00:00Z,27.6,75,6.5,0.0
S02,2025-05-28T10:00:00Z,29.0,67,9.6,0.0
S02,2025-05-28T11:00:00Z,30.3,54,11.3,0.0
S02,2025-05-28T12:00:00Z,31.3,63,6.4,0.0
S02,2025-05-28T13:00:00Z,32.0,56,3.8,0.0
S02,2025-05-28T14:00:00Z,32.4,50,12.1,0.0
S02,2025-05-28T15:00:00Z,32.4,53,5.7,0.0
S02,2025-05-28T16:00:00Z,32.0,57,7.4,0.0
S02,2025-05-28T17:00:00Z,27.8,81,26.1,12.4
S02,2025-05-28T18:00:00Z,28.4,65,11.7,4.5
S02,2025-05-28T19:00:00Z,27.0,64,11.9,0.0
S02,2025-05-28T20:00:00Z,27.6,72,7.0,0.0
S02,2025-05-28T21:00:00Z,26.1,74,6.6,0.0
S02,2025-05-28T22:00:00Z,24.5,82,5.6,0.0
S02,2025-05-28T23:00:00Z,23.1,83,7.0,0.0
S02,2025-05-29T00:00:00Z,22.5,84,8.8,0.0
S02,2025-05-29T01:00:00Z,22.5,80,11.3,0.0
S02,2025-05-29T02:00:00Z,22.5,81,5.1,0.0
S02,2025-05-29T03:00:00Z,22.5,77,9.7,0.0
S02,2025-05-29T04:00:00Z,22.5,85,13.8,0.0
S02,2025-05-29T05:00:00Z,22.5,83,9.9,0.0
S02,2025-05-29T06:00:00Z,23.7,81,7.0,0.0
S02,2025-05-29T07:00:00Z,25.5,74,6.5,0.0
S02,2025-05-29T08:00:00Z,25.7,72,14.2,3.5
S02,2025-05-29T09:00:00Z,27.3,67,11.1,0.0
S02,2025-05-29T10:00:00Z,31.2,65,9.7,0.0
S02,2025-05-29T11:00:00Z,32.7,62,8.9,0.0
S02,2025-05-29T12:00:00Z,34.0,59,6.8,0.0
S02,2025-05-29T13:00:00Z,34.9,57,11.0,0.0
S02,2025-05-29T14:00:00Z,35.4,52,9.2,0.0
S02,2025-05-29T15:00:00Z,35.4,53,7.4,0.0
S02,2025-05-29T16:00:00Z,34.9,51,12.8,0.0
S02,2025-05-29T17:00:00Z,34.0,62,10.6,0.0
S02,2025-05-29T18:00:00Z,32.7,68,8.4,0.0
S02,2025-05-29T19:00:00Z,31.2,75,8.3,0.0
S02,2025-05-29T20:00:00Z,29.3,68,7.8,0.0
S02,2025-05-29T21:00:00Z,27.4,72,11.5,0.0
S02,2025-05-29T22:00:00Z,25.5,74,14.3,0.0
S02,2025-05-29T23:00:00Z,23.7,79,9.8,0.0
S02,2025-05-30T00:00:00Z,22.3,77,17.0,0.0
S02,2025-05-30T01:00:00Z,22.3,79,4.6,0.0
S02,2025-05-30T02:00:00Z,22.3,77,8.8,0.0
S02,2025-05-30T03:00:00Z,22.3,82,10.7,0.0
S02,2025-05-30T04:00:00Z,22.3,83,7.1,0.0
S02,2025-05-30T05:00:00Z,22.3,81,6.4,0.0
S02,2025-05-30T06:00:00Z,23.3,75,6.2,0.0
S02,2025-05-30T07:00:00Z,24.6,69,12.2,0.0
S02,2025-05-30T08:00:00Z,26.0,73,11.9,0.0
S02,2025-05-30T09:00:00Z,27.4,67,11.3,0.0
S02,2025-05-30T10:00:00Z,28.8,56,11.6,0.0
S02,2025-05-30T11:00:00Z,29.9,61,10.9,0.0
S02,2025-05-30T12:00:00Z,30.9,59,6.0,0.0
S02,2025-05-30T13:00:00Z,31.5,50,6.9,0.0
S02,2025-05-30T14:00:00Z,31.9,57,11.1,0.0
S02,2025-05-30T15:00:00Z,31.9,50,6.1,0.0
S02,2025-05-30T16:00:00Z,31.5,53,7.9,0.0
S02,2025-05-30T17:00:00Z,30.9,52,4.7,0.0
S02,2025-05-30T18:00:00Z,29.9,57,9.3,0.0
S02,2025-05-30T19:00:00Z,28.8,59,8.7,0.0
S02,2025-05-30T20:00:00Z,27.4,71,5.1,0.0
S02,2025-05-30T21:00:00Z,26.0,70,12.1,0.0
S02,2025-05-30T22:00:00Z,24.6,73,7.3,0.0
S02,2025-05-30T23:00:00Z,23.3,82,8.1,0.0
S03,2025-05-01T00:00:00Z,21.3,78,9.1,0.0
S03,2025-05-01T01:00:00Z,21.3,80,11.1,0.0
S03,2025-05-01T02:00:00Z,21.3,76,12.1,0.0
S03,2025-05-01T03:00:00Z,21.3,82,5.0,0.0
S03,2025-05-01T04:00:00Z,21.3,85,15.7,0.0
S03,2025-05-01T05:00:00Z,21.3,84,13.3,0.0
S03,2025-05-01T06:00:00Z,22.5,78,4.0,0.0
S03,2025-05-01T07:00:00Z,24.2,67,9.8,0.0
S03,2025-05-01T08:00:00Z,24.9,70,7.2,0.8
S03,2025-05-01T09:00:00Z,26.0,66,10.8,0.0
S03,2025-05-01T10:00:00Z,29.7,57,7.7,0.0
S03,2025-05-01T11:00:00Z,31.3,66,5.8,0.0
S03,2025-05-01T12:00:00Z,32.5,61,7.5,0.0
S03,2025-05-01T13:00:00Z,33.3,58,12.3,0.0
S03,2025-05-01T14:00:00Z,33.8,58,11.7,0.0
S03,2025-05-01T15:00:00Z,33.8,51,12.3,0.0
S03,2025-05-01T16:00:00Z,33.3,53,9.8,0.0
S03,2025-05-01T17:00:00Z,32.5,59,10.5,0.0
S03,2025-05-01T18:00:00Z,31.3,62,6.5,0.0
S03,2025-05-01T19:00:00Z,29.7,58,11.6,0.0
S03,2025-05-01T20:00:00Z,28.0,67,12.4,0.0
S03,2025-05-01T21:00:00Z,26.1,70,4.8,0.0
S03,2025-05-01T22:00:00Z,24.2,78,7.9,0.0
S03,2025-05-01T23:00:00Z,22.5,79,7.1,0.0
S03,2025-05-02T00:00:00Z,20.3,76,10.0,0.0
S03,2025-05-02T01:00:00Z,20.3,86,7.5,0.0
S03,2025-05-02T02:00:00Z,20.3,82,0.8,0.0
S03,2025-05-02T03:00:00Z,20.3,80,8.1,0.0
S03,2025-05-02T04:00:00Z,20.3,77,12.2,0.0
S03,2025-05-02T05:00:00Z,20.3,79,8.5,0.0
S03,2025-05-02T06:00:00Z,21.7,76,3.2,0.0
S03,2025-05-02T07:00:00Z,23.6,70,11.9,0.0
S03,2025-05-02T08:00:00Z,25.7,62,6.7,0.0
S03,2025-05-02T09:00:00Z,27.8,65,14.2,0.0
S03,2025-05-02T10:00:00Z,29.8,66,7.3,0.0
S03,2025-05-02T11:00:00Z,31.5,65,6.8,0.0
S03,2025-05-02T12:00:00Z,32.9,62,4.9,0.0
S03,2025-05-02T13:00:00Z,33.9,60,7.8,0.0
S03,2025-05-02T14:00:00Z,34.4,51,8.3,0.0
S03,2025-05-02T15:00:00Z,34.4,56,7.5,0.0
S03,2025-05-02T16:00:00Z,33.9,58,7.3,0.0
S03,2025-05-02T17:00:00Z,32.9,60,10.3,0.0
S03,2025-05-02T18:00:00Z,31.5,60,7.7,0.0
S03,2025-05-02T19:00:00Z,29.8,64,10.7,0.0
S03,2025-05-02T20:00:00Z,27.8,75,11.8,0.0
S03,2025-05-02T21:00:00Z,25.7,74,18.3,0.0
S03,2025-05-02T22:00:00Z,23.6,76,10.5,0.0
S03,2025-05-02T23:00:00Z,21.7,80,6.0,0.0
S03,2025-05-03T00:00:00Z,20.6,81,12.3,0.0
S03,2025-05-03T01:00:00Z,20.6,83,8.5,0.0
S03,2025-05-03T02:00:00Z,20.6,77,12.4,0.0
S03,2025-05-03T03:00:00Z,20.6,83,4.2,0.0
S03,2025-05-03T04:00:00Z,20.6,79,9.5,0.0
S03,2025-05-03T05:00:00Z,20.6,83,11.7,0.0
S03,2025-05-03T06:00:00Z,21.7,79,10.8,0.0
S03,2025-05-03T07:00:00Z,23.2,74,7.0,0.0
S03,2025-05-03T08:00:00Z,24.9,69,9.1,0.0
S03,2025-05-03T09:00:00Z,26.6,67,3.3,0.0
S03,2025-05-03T10:00:00Z,28.2,62,9.2,0.0
S03,2025-05-03T11:00:00Z,29.6,59,8.3,0.0
S03,2025-05-03T12:00:00Z,30.7,60,5.8,0.0
S03,2025-05-03T13:00:00Z,31.5,49,8.0,0.0
S03,2025-05-03T14:00:00Z,31.9,58,14.1,0.0
S03,2025-05-03T15:00:00Z,31.9,58,4.6,0.0
S03,2025-05-03T16:00:00Z,31.5,55,9.8,0.0
S03,2025-05-03T17:00:00Z,30.7,58,10.6,0.0
S03,2025-05-03T18:00:00Z,29.6,56,9.2,0.0
S03,2025-05-03T19:00:00Z,28.2,65,11.5,0.0
S03,2025-05-03T20:00:00Z,26.6,64,8.0,0.0
S03,2025-05-03T21:00:00Z,24.9,60,7.1,0.0
S03,2025-05-03T22:00:00Z,23.2,72,5.9,0.0
S03,2025-05-03T23:00:00Z,21.7,78,8.8,0.0
S03,2025-05-04T00:00:00Z,21.2,79,9.9,0.0
S03,2025-05-04T01:00:00Z,21.2,80,8.2,0.0
S03,2025-05-04T02:00:00Z,21.2,74,4.6,0.0
S03,2025-05-04T03:00:00Z,21.2,78,9.0,0.0
S03,2025-05-04T04:00:00Z,21.2,78,10.9,0.0
S03,2025-05-04T05:00:00Z,21.2,79,6.1,0.0
S03,2025-05-04T06:00:00Z,22.0,76,9.7,0.0
S03,2025-05-04T07:00:00Z,23.2,76,14.6,0.0
S03,2025-05-04T08:00:00Z,24.5,68,8.8,0.0
S03,2025-05-04T09:00:00Z,25.7,68,8.9,0.0
S03,2025-05-04T10:00:00Z,27.0,61,4.4,0.0
S03,2025-05-04T11:00:00Z,28.0,58,5.8,0.0
S03,2025-05-04T12:00:00Z,28.9,51,6.6,0.0
S03,2025-05-04T13:00:00Z,29.4,52,10.8,0.0
S03,2025-05-04T14:00:00Z,29.8,58,6.3,0.0
S03,2025-05-04T15:00:00Z,27.9,62,8.5,4.2
S03,2025-05-04T16:00:00Z,27.4,54,10.2,0.0
S03,2025-05-04T17:00:00Z,28.9,61,6.9,0.0
S03,2025-05-04T18:00:00Z,28.0,64,4.5,0.0
S03,2025-05-04T19:00:00Z,27.0,58,11.1,0.0
S03,2025-05-04T20:00:00Z,25.7,73,10.5,0.0
S03,2025-05-04T21:00:00Z,24.5,70,2.4,0.0
S03,2025-05-04T22:00:00Z,23.2,66,9.4,0.0
S03,2025-05-04T23:00:00Z,22.0,76,5.7,0.0
S03,2025-05-05T00:00:00Z,21.1,85,9.0,0.0
S03,2025-05-05T01:00:00Z,21.1,80,12.2,0.0
S03,2025-05-05T02:00:00Z,21.1,76,17.4,0.0
S03,2025-05-05T03:00:00Z,21.1,82,10.1,0.0
S03,2025-05-05T04:00:00Z,21.1,82,14.6,0.0
S03,2025-05-05T05:00:00Z,21.1,83,4.2,0.0
S03,2025-05-05T06:00:00Z,22.2,83,8.0,0.0
S03,2025-05-05T07:00:00Z,23.8,75,5.2,0.0
S03,2025-05-05T08:00:00Z,25.5,73,7.0,0.0
S03,2025-05-05T09:00:00Z,27.2,67,8.1,0.0
S03,2025-05-05T10:00:00Z,28.8,71,14.9,0.0
S03,2025-05-05T11:00:00Z,30.2,60,9.2,0.0
S03,2025-05-05T12:00:00Z,31.3,56,12.3,0.0
S03,2025-05-05T13:00:00Z,32.1,55,7.7,0.0
S03,2025-05-05T14:00:00Z,32.5,59,7.4,0.0
S03,2025-05-05T15:00:00Z,32.5,55,4.3,0.0
S03,2025-05-05T16:00:00Z,32.1,59,14.8,0.0
S03,2025-05-05T17:00:00Z,31.3,61,13.4,0.0
S03,2025-05-05T18:00:00Z,30.2,57,9.7,0.0
S03,2025-05-05T19:00:00Z,28.8,59,8.3,0.0
S03,2025-05-05T20:00:00Z,27.2,70,9.3,0.0
S03,2025-05-05T21:00:00Z,25.5,65,5.1,0.0
S03,2025-05-05T22:00:00Z,23.8,69,10.5,0.0
S03,2025-05-05T23:00:00Z,22.2,86,13.1,0.0
S03,2025-05-06T00:00:00Z,22.1,79,12.3,0.0
S03,2025-05-06T01:00:00Z,22.1,82,5.1,0.0
S03,2025-05-06T02:00:00Z,22.1,82,2.6,0.0
S03,2025-05-06T03:00:00Z,22.1,79,12.4,0.0
S03,2025-05-06T04:00:00Z,22.1,80,7.5,0.0
S03,2025-05-06T05:00:00Z,22.1,84,11.9,0.0
S03,2025-05-06T06:00:00Z,22.9,83,11.6,0.0
S03,2025-05-06T07:00:00Z,24.0,79,11.2,0.0
S03,2025-05-06T08:00:00Z,25.2,72,9.3,0.0
S03,2025-05-06T09:00:00Z,26.4,66,5.4,0.0
S03,2025-05-06T10:00:00Z,27.6,59,8.2,0.0
S03,2025-05-06T11:00:00Z,28.6,61,13.3,0.0
S03,2025-05-06T12:00:00Z,29.4,58,12.0,0.0
S03,2025-05-06T13:00:00Z,29.9,60,8.3,0.0
S03,2025-05-06T14:00:00Z,30.2,57,8.3,0.0
S03,2025-05-06T15:00:00Z,30.2,60,10.9,0.0
S03,2025-05-06T16:00:00Z,29.9,51,9.5,0.0
S03,2025-05-06T17:00:00Z,29.4,64,8.5,0.0
S03,2025-05-06T18:00:00Z,28.6,62,10.6,0.0
S03,2025-05-06T19:00:00Z,27.6,59,10.5,0.0
S03,2025-05-06T20:00:00Z,26.4,61,7.1,0.0
S03,2025-05-06T21:00:00Z,25.2,75,10.1,0.0
S03,2025-05-06T22:00:00Z,24.0,73,10.3,0.0
S03,2025-05-06T23:00:00Z,22.9,77,9.0,0.0
S03,2025-05-07T00:00:00Z,20.4,82,5.0,0.0
S03,2025-05-07T01:00:00Z,20.4,74,8.7,0.0
S03,2025-05-07T02:00:00Z,20.4,86,8.4,0.0
S03,2025-05-07T03:00:00Z,20.4,85,10.1,0.0
S03,2025-05-07T04:00:00Z,20.4,82,5.0,0.0
S03,2025-05-07T05:00:00Z,20.4,84,8.0,0.0
S03,2025-05-07T06:00:00Z,21.7,81,6.6,0.0
S03,2025-05-07T07:00:00Z,23.4,75,10.1,0.0
S03,2025-05-07T08:00:00Z,25.3,70,10.2,0.0
S03,2025-05-07T09:00:00Z,27.2,66,7.1,0.0
S03,2025-05-07T10:00:00Z,29.1,70,12.1,0.0
S03,2025-05-07T11:00:00Z,30.6,57,10.7,0.0
S03,2025-05-07T12:00:00Z,31.9,55,5.4,0.0
S03,2025-05-07T13:00:00Z,32.8,60,3.9,0.0
S03,2025-05-07T14:00:00Z,31.5,66,12.4,3.5
S03,2025-05-07T15:00:00Z,32.0,56,11.4,1.0
S03,2025-05-07T16:00:00Z,30.8,58,6.5,0.0
S03,2025-05-07T17:00:00Z,31.9,61,9.3,0.0
S03,2025-05-07T18:00:00Z,30.6,55,8.5,0.0
S03,2025-05-07T19:00:00Z,29.1,69,14.0,0.0
S03,2025-05-07T20:00:00Z,27.2,70,5.4,0.0
S03,2025-05-07T21:00:00Z,25.3,72,11.6,0.0
S03,2025-05-07T22:00:00Z,23.4,77,11.4,0.0
S03,2025-05-07T23:00:00Z,21.7,79,8.8,0.0
S03,2025-05-08T00:00:00Z,19.5,82,5.0,0.0
S03,2025-05-08T01:00:00Z,19.5,83,15.2,0.0
S03,2025-05-08T02:00:00Z,19.5,80,8.8,0.0
S03,2025-05-08T03:00:00Z,19.5,81,15.1,0.0
S03,2025-05-08T04:00:00Z,19.5,76,9.6,0.0
S03,2025-05-08T05:00:00Z,19.5,77,7.4,0.0
S03,2025-05-08T06:00:00Z,20.7,77,13.0,0.0
S03,2025-05-08T07:00:00Z,22.3,81,10.3,0.0
S03,2025-05-08T08:00:00Z,24.2,69,16.5,0.0
S03,2025-05-08T09:00:00Z,26.0,65,7.3,0.0
S03,2025-05-08T10:00:00Z,27.7,56,13.2,0.0
S03,2025-05-08T11:00:00Z,29.2,64,16.3,0.0
S03,2025-05-08T12:00:00Z,30.4,52,13.4,0.0
S03,2025-05-08T13:00:00Z,31.3,56,11.4,0.0
S03,2025-05-08T14:00:00Z,31.7,49,13.4,0.0
S03,2025-05-08T15:00:00Z,31.7,58,8.9,0.0
S03,2025-05-08T16:00:00Z,31.3,59,6.7,0.0
S03,2025-05-08T17:00:00Z,30.4,55,7.6,0.0
S03,2025-05-08T18:00:00Z,29.2,53,11.6,0.0
S03,2025-05-08T19:00:00Z,27.7,68,6.9,0.0
S03,2025-05-08T20:00:00Z,26.0,68,8.2,0.0
S03,2025-05-08T21:00:00Z,24.2,72,7.1,0.0
S03,2025-05-08T22:00:00Z,22.3,71,12.2,0.0
S03,2025-05-08T23:00:00Z,20.7,77,15.1,0.0
S03,2025-05-09T00:00:00Z,20.3,83,12.6,0.0
S03,2025-05-09T01:00:00Z,20.3,77,8.6,0.0
S03,2025-05-09T02:00:00Z,20.3,79,5.1,0.0
S03,2025-05-09T03:00:00Z,20.3,79,13.0,0.0
S03,2025-05-09T04:00:00Z,20.3,81,5.0,0.0
S03,2025-05-09T05:00:00Z,20.3,74,14.0,0.0
S03,2025-05-09T06:00:00Z,21.4,77,7.1,0.0
S03,2025-05-09T07:00:00Z,23.1,73,4.6,0.0
S03,2025-05-09T08:00:00Z,24.9,76,7.8,0.0
S03,2025-05-09T09:00:00Z,26.8,72,9.2,0.0
S03,2025-05-09T10:00:00Z,28.5,69,9.8,0.0
S03,2025-05-09T11:00:00Z,30.0,64,11.2,0.0
S03,2025-05-09T12:00:00Z,31.2,60,10.0,0.0
S03,2025-05-09T13:00:00Z,32.1,55,14.7,0.0
S03,2025-05-09T14:00:00Z,32.5,51,9.0,0.0
S03,2025-05-09T15:00:00Z,32.5,55,10.2,0.0
S03,2025-05-09T16:00:00Z,32.1,54,9.9,0.0
S03,2025-05-09T17:00:00Z,31.2,57,4.3,0.0
S03,2025-05-09T18:00:00Z,30.0,60,5.7,0.0
S03,2025-05-09T19:00:00Z,28.5,56,9.4,0.0
S03,2025-05-09T20:00:00Z,26.8,69,10.6,0.0
S03,2025-05-09T21:00:00Z,24.9,73,3.2,0.0
S03,2025-05-09T22:00:00Z,23.1,69,14.9,0.0
S03,2025-05-09T23:00:00Z,21.4,73,10.8,0.0
S03,2025-05-10T00:00:00Z,21.1,81,7.7,0.0
S03,2025-05-10T01:00:00Z,21.1,76,9.8,0.0
S03,2025-05-10T02:00:00Z,21.1,75,10.3,0.0
S03,2025-05-10T03:00:00Z,21.1,91,13.1,0.0
S03,2025-05-10T04:00:00Z,21.1,83,8.7,0.0
S03,2025-05-10T05:00:00Z,21.1,72,5.0,0.0
S03,2025-05-10T06:00:00Z,22.1,83,6.6,0.0
S03,2025-05-10T07:00:00Z,23.5,71,8.5,0.0
S03,2025-05-10T08:00:00Z,25.1,66,5.3,0.0
S03,2025-05-10T09:00:00Z,26.7,67,6.3,0.0
S03,2025-05-10T10:00:00Z,28.2,60,6.7,0.0
S03,2025-05-10T11:00:00Z,29.5,62,8.3,0.0
S03,2025-05-10T12:00:00Z,30.5,57,10.8,0.0
S03,2025-05-10T13:00:00Z,31.3,55,8.2,0.0
S03,2025-05-10T14:00:00Z,31.6,57,11.0,0.0
S03,2025-05-10T15:00:00Z,31.6,55,9.2,0.0
S03,2025-05-10T16:00:00Z,31.3,53,6.4,0.0
S03,2025-05-10T17:00:00Z,30.5,61,10.3,0.0
S03,2025-05-10T18:00:00Z,29.5,62,9.8,0.0
S03,2025-05-10T19:00:00Z,28.2,63,11.1,0.0
S03,2025-05-10T20:00:00Z,26.7,70,11.7,0.0
S03,2025-05-10T21:00:00Z,25.1,70,13.2,0.0
S03,2025-05-10T22:00:00Z,23.5,75,10.9,0.0
S03,2025-05-10T23:00:00Z,22.1,79,9.7,0.0
S03,2025-05-11T00:00:00Z,21.6,80,7.7,0.0
S03,2025-05-11T01:00:00Z,21.6,78,13.6,0.0
S03,2025-05-11T02:00:00Z,21.6,77,7.6,0.0
S03,2025-05-11T03:00:00Z,21.6,74,6.7,0.0
S03,2025-05-11T04:00:00Z,21.6,73,10.9,0.0
S03,2025-05-11T05:00:00Z,21.6,91,7.9,0.0
S03,2025-05-11T06:00:00Z,22.5,71,11.7,0.0
S03,2025-05-11T07:00:00Z,23.9,71,12.9,0.0
S03,2025-05-11T08:00:00Z,25.4,69,7.1,0.0
S03,2025-05-11T09:00:00Z,26.9,66,11.3,0.0
S03,2025-05-11T10:00:00Z,28.3,62,7.5,0.0
S03,2025-05-11T11:00:00Z,29.5,59,5.2,0.0
S03,2025-05-11T12:00:00Z,30.5,59,3.6,0.0
S03,2025-05-11T13:00:00Z,31.2,54,11.3,0.0
S03,2025-05-11T14:00:00Z,31.6,56,10.8,0.0
S03,2025-05-11T15:00:00Z,31.6,55,12.5,0.0
S03,2025-05-11T16:00:00Z,31.2,60,10.3,0.0
S03,2025-05-11T17:00:00Z,30.5,61,11.3,0.0
S03,2025-05-11T18:00:00Z,29.5,58,5.0,0.0
S03,2025-05-11T19:00:00Z,28.3,65,10.6,0.0
S03,2025-05-11T20:00:00Z,26.9,71,6.2,0.0
S03,2025-05-11T21:00:00Z,25.4,67,10.4,0.0
S03,2025-05-11T22:00:00Z,23.9,74,3.3,0.0
S03,2025-05-11T23:00:00Z,22.5,79,3.4,0.0
S03,2025-05-12T00:00:00Z,22.1,78,7.6,0.0
S03,2025-05-12T01:00:00Z,22.1,86,7.9,0.0
S03,2025-05-12T02:00:00Z,22.1,83,4.6,0.0
S03,2025-05-12T03:00:00Z,22.1,79,4.0,0.0
S03,2025-05-12T04:00:00Z,22.1,76,11.5,0.0
S03,2025-05-12T05:00:00Z,22.1,80,8.0,0.0
S03,2025-05-12T06:00:00Z,23.0,75,8.3,0.0
S03,2025-05-12T07:00:00Z,24.2,75,11.9,0.0
S03,2025-05-12T08:00:00Z,25.6,60,6.5,0.0
S03,2025-05-12T09:00:00Z,27.0,67,8.7,0.0
S03,2025-05-12T10:00:00Z,28.3,65,9.8,0.0
S03,2025-05-12T11:00:00Z,29.5,59,7.4,0.0
S03,2025-05-12T12:00:00Z,30.4,57,12.4,0.0
S03,2025-05-12T13:00:00Z,31.0,53,8.8,0.0
S03,2025-05-12T14:00:00Z,28.8,71,22.6,7.4
S03,2025-05-12T15:00:00Z,30.0,57,13.7,1.5
S03,2025-05-12T16:00:00Z,29.0,61,8.8,0.0
S03,2025-05-12T17:00:00Z,30.4,57,8.0,0.0
S03,2025-05-12T18:00:00Z,29.5,59,11.6,0.0
S03,2025-05-12T19:00:00Z,28.3,64,9.7,0.0
S03,2025-05-12T20:00:00Z,27.0,62,6.1,0.0
S03,2025-05-12T21:00:00Z,25.6,79,8.5,0.0
S03,2025-05-12T22:00:00Z,24.2,71,13.3,0.0
S03,2025-05-12T23:00:00Z,23.0,79,10.7,0.0
S03,2025-05-13T00:00:00Z,20.7,80,9.9,0.0
S03,2025-05-13T01:00:00Z,20.7,87,9.3,0.0
S03,2025-05-13T02:00:00Z,20.7,71,8.7,0.0
S03,2025-05-13T03:00:00Z,20.7,91,11.6,0.0
S03,2025-05-13T04:00:00Z,20.7,77,10.8,0.0
S03,2025-05-13T05:00:00Z,20.7,77,4.9,0.0
S03,2025-05-13T06:00:00Z,21.9,76,9.3,0.0
S03,2025-05-13T07:00:00Z,23.4,67,5.6,0.0
S03,2025-05-13T08:00:00Z,25.2,71,7.8,0.0
S03,2025-05-13T09:00:00Z,26.9,68,5.4,0.0
S03,2025-05-13T10:00:00Z,28.5,66,5.4,0.0
S03,2025-05-13T11:00:00Z,29.9,67,3.9,0.0
S03,2025-05-13T12:00:00Z,31.1,53,10.3,0.0
S03,2025-05-13T13:00:00Z,31.9,63,9.9,0.0
S03,2025-05-13T14:00:00Z,32.3,57,9.1,0.0
